route,route_name,stop_seq,stop,lat,lon,date,hour,is_peak,passengers,traffic,speed,delay,buses,wait_time,new_wait,load,new_load,overcrowded,new_overcrowded,seg_dist,cum_dist,travel_time,cum_travel_time,efficiency,total_buses_on_route,action,growth,rank,alert,alt_route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-01,18,1,54,High,19.9,17,2,10,5.0,0.9,0.45,0,0,2.62,10.584,7.9,45.67,1.17,4,Increase Frequency,0.059,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-01,18,1,54,Very High,10.6,17,3,10,3.3,0.9,0.3,0,0,0.507,11.091,2.87,48.54,0.62,4,Reroute,0.0,34.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-01,18,1,49,Very High,11.0,15,4,10,2.5,0.82,0.2,0,0,1.239,12.33,6.76,55.3,0.73,4,Reroute,-0.093,39.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-01,18,1,56,High,18.1,9,2,10,5.0,0.93,0.47,0,0,0.342,12.672,1.13,56.43,2.01,4,Normal,0.143,32.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-01,18,1,56,High,15.5,12,3,10,3.3,0.93,0.31,0,0,2.287,14.959,8.85,65.28,1.29,4,Normal,0.0,32.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-01,18,1,61,Very High,12.7,25,3,10,3.3,1.02,0.34,1,0,7.265,22.224,34.32,99.6,0.51,4,Add Bus,0.089,27.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-01,18,1,61,Very High,12.8,24,2,10,5.0,1.02,0.51,1,0,6.878,29.102,32.24,131.84,0.53,4,Add Bus,0.0,27.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-01,18,1,48,Very High,12.8,26,2,10,5.0,0.8,0.4,0,0,8.956,38.058,41.98,173.82,0.49,4,Reroute,-0.213,40.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-01,18,1,73,High,18.7,18,2,10,5.0,1.2,0.61,1,0,4.531,42.589,14.54,188.36,1.04,4,Add Bus,0.521,15.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-01,18,1,68,High,16.0,13,2,10,5.0,1.13,0.57,1,0,0.0,42.589,0.0,188.36,1.23,4,Add Bus,-0.068,20.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-01,18,1,66,Very High,12.5,19,4,10,2.5,1.1,0.28,1,0,0.0,42.589,0.0,188.36,0.66,4,Add Bus,-0.029,22.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-01,18,1,62,Very High,8.9,24,4,10,2.5,1.03,0.26,1,0,0.0,42.589,0.0,188.36,0.37,4,Add Bus,-0.061,26.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-01,19,1,66,High,15.4,13,3,10,3.3,1.1,0.37,1,0,0.0,0.0,0.0,0.0,1.18,4,Add Bus,0.065,22.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-01,19,1,67,Very High,8.1,18,4,10,2.5,1.12,0.28,1,0,0.573,0.573,4.24,4.24,0.45,4,Add Bus,0.015,21.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-01,19,1,60,Very High,13.4,24,4,10,2.5,1.0,0.25,0,0,0.573,1.146,2.57,6.81,0.56,4,Reroute,-0.104,28.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-01,19,1,87,Very High,9.1,14,2,10,5.0,1.2,0.72,1,0,2.131,3.277,14.05,20.86,0.65,4,Add Bus,0.45,1.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-01,19,1,59,Very High,10.7,24,4,10,2.5,0.98,0.25,0,0,2.131,5.408,11.95,32.81,0.45,4,Reroute,-0.322,29.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-01,19,1,59,Very High,14.0,24,3,10,3.3,0.98,0.33,0,0,1.903,7.311,8.16,40.97,0.58,4,Reroute,0.0,29.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-01,19,1,46,Very High,12.7,25,4,10,2.5,0.77,0.19,0,0,0.653,7.964,3.09,44.06,0.51,4,Reroute,-0.22,42.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-01,19,1,54,High,15.1,16,4,10,2.5,0.9,0.22,0,0,2.62,10.584,10.41,54.47,0.94,4,Increase Frequency,0.174,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-01,19,1,55,Very High,14.1,19,2,10,5.0,0.92,0.46,0,0,0.507,11.091,2.16,56.63,0.74,4,Reroute,0.019,33.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-01,19,1,52,Very High,10.8,20,2,10,5.0,0.87,0.43,0,0,1.239,12.33,6.88,63.51,0.54,4,Reroute,-0.055,36.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-01,19,1,48,Very High,11.1,17,2,10,5.0,0.8,0.4,0,0,0.342,12.672,1.85,65.36,0.65,4,Reroute,-0.077,40.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-01,19,1,54,High,19.6,9,3,10,3.3,0.9,0.3,0,0,2.287,14.959,7.0,72.36,2.18,4,Normal,0.125,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-01,19,1,46,Very High,13.6,27,4,10,2.5,0.77,0.19,0,0,7.265,22.224,32.05,104.41,0.5,4,Reroute,-0.148,42.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-01,19,1,53,Very High,12.7,25,4,10,2.5,0.88,0.22,0,0,6.878,29.102,32.49,136.9,0.51,4,Reroute,0.152,35.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-01,19,1,62,Very High,14.2,25,2,10,5.0,1.03,0.52,1,0,8.956,38.058,37.84,174.74,0.57,4,Add Bus,0.17,26.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-01,19,1,73,High,15.3,13,3,10,3.3,1.2,0.41,1,0,4.531,42.589,17.77,192.51,1.18,4,Add Bus,0.177,15.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-01,19,1,68,Very High,8.1,20,3,10,3.3,1.13,0.38,1,0,0.0,42.589,0.0,192.51,0.4,4,Add Bus,-0.068,20.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-01,19,1,66,High,17.1,16,2,10,5.0,1.1,0.55,1,0,0.0,42.589,0.0,192.51,1.07,4,Add Bus,-0.029,22.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-01,19,1,71,Very High,14.2,26,2,10,5.0,1.18,0.59,1,0,0.0,42.589,0.0,192.51,0.55,4,Add Bus,0.076,17.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-01,20,0,50,High,19.7,12,1,5,5.0,0.83,0.83,0,0,0.0,0.0,0.0,0.0,1.64,4,Normal,-0.296,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-01,20,0,42,Low,31.7,2,3,5,1.7,0.7,0.23,0,0,0.573,0.573,1.08,1.08,15.85,4,Normal,-0.16,46.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-01,20,0,43,High,16.0,10,1,5,5.0,0.72,0.72,0,0,0.573,1.146,2.15,3.23,1.6,4,Normal,0.024,45.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-01,20,0,50,High,17.5,11,2,5,2.5,0.83,0.42,0,0,2.131,3.277,7.31,10.54,1.59,4,Normal,0.163,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-01,20,0,32,Moderate,28.7,6,2,5,2.5,0.53,0.27,0,0,2.131,5.408,4.46,15.0,4.78,4,Normal,-0.36,56.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-01,20,0,36,Moderate,28.6,3,1,5,5.0,0.6,0.6,0,0,1.903,7.311,3.99,18.99,9.53,4,Normal,0.125,52.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-01,20,0,42,High,18.2,8,3,5,1.7,0.7,0.23,0,0,0.653,7.964,2.15,21.14,2.28,4,Normal,0.167,46.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-01,20,0,35,Low,30.5,0,3,5,1.7,0.58,0.19,0,0,2.62,10.584,5.15,26.29,30.5,4,Normal,-0.167,53.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-01,20,0,28,Moderate,23.9,5,1,5,5.0,0.47,0.47,0,0,0.507,11.091,1.27,27.56,4.78,4,Normal,-0.2,60.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-01,20,0,43,High,12.2,8,1,5,5.0,0.72,0.72,0,0,1.239,12.33,6.09,33.65,1.52,4,Normal,0.536,45.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-01,20,0,38,Low,37.9,0,1,5,5.0,0.63,0.63,0,0,0.342,12.672,0.54,34.19,37.9,4,Normal,-0.116,50.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-01,20,0,30,Low,31.4,0,1,5,5.0,0.5,0.5,0,0,2.287,14.959,4.37,38.56,31.4,4,Normal,-0.211,58.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-01,20,0,39,Low,36.6,0,1,5,5.0,0.65,0.65,0,0,7.265,22.224,11.91,50.47,36.6,4,Normal,0.3,49.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-01,20,0,45,High,13.8,8,2,5,2.5,0.75,0.38,0,0,6.878,29.102,29.9,80.37,1.72,4,Normal,0.154,43.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-01,20,0,32,Low,35.0,2,2,5,2.5,0.53,0.27,0,0,8.956,38.058,15.35,95.72,17.5,4,Normal,-0.289,56.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-01,20,0,48,Moderate,27.7,3,1,5,5.0,0.8,0.8,0,0,4.531,42.589,9.81,105.53,9.23,4,Normal,0.5,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-01,20,0,53,High,13.1,13,1,5,5.0,0.88,0.88,0,0,0.0,42.589,0.0,105.53,1.01,4,Normal,0.104,35.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-01,20,0,48,Low,35.5,1,3,5,1.7,0.8,0.27,0,0,0.0,42.589,0.0,105.53,35.5,4,Normal,-0.094,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-01,20,0,53,High,18.0,9,1,5,5.0,0.88,0.88,0,0,0.0,42.589,0.0,105.53,2.0,4,Normal,0.104,35.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-02,7,0,40,Moderate,26.0,5,1,5,5.0,0.67,0.67,0,0,0.0,0.0,0.0,0.0,5.2,4,Normal,-0.245,48.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-02,7,0,48,Moderate,25.8,4,1,5,5.0,0.8,0.8,0,0,0.573,0.573,1.33,1.33,6.45,4,Normal,0.2,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-02,7,0,36,Low,33.6,1,3,5,1.7,0.6,0.2,0,0,0.573,1.146,1.02,2.35,33.6,4,Normal,-0.25,52.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-02,7,0,56,High,13.0,14,1,5,5.0,0.93,0.93,0,0,2.131,3.277,9.84,12.19,0.93,4,Normal,0.556,32.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-02,7,0,39,Low,35.7,0,2,5,2.5,0.65,0.32,0,0,2.131,5.408,3.58,15.77,35.7,4,Normal,-0.304,49.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-02,7,0,39,Low,37.7,2,2,5,2.5,0.65,0.32,0,0,1.903,7.311,3.03,18.8,18.85,4,Normal,0.0,49.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-02,7,0,45,High,15.8,7,1,5,5.0,0.75,0.75,0,0,0.653,7.964,2.48,21.28,2.26,4,Normal,0.154,43.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-02,7,0,28,Moderate,28.0,3,2,5,2.5,0.47,0.23,0,0,2.62,10.584,5.61,26.89,9.33,4,Normal,-0.378,60.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-02,7,0,39,Low,33.4,0,1,5,5.0,0.65,0.65,0,0,0.507,11.091,0.91,27.8,33.4,4,Normal,0.393,49.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-02,7,0,29,Moderate,23.4,5,2,5,2.5,0.48,0.24,0,0,1.239,12.33,3.18,30.98,4.68,4,Normal,-0.256,59.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-02,7,0,40,Low,36.2,1,2,5,2.5,0.67,0.33,0,0,0.342,12.672,0.57,31.55,36.2,4,Normal,0.379,48.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-02,7,0,35,Moderate,26.4,4,2,5,2.5,0.58,0.29,0,0,2.287,14.959,5.2,36.75,6.6,4,Normal,-0.125,53.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-02,7,0,33,Low,34.0,3,1,5,5.0,0.55,0.55,0,0,7.265,22.224,12.82,49.57,11.33,4,Normal,-0.057,55.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-02,7,0,37,Moderate,20.3,3,2,5,2.5,0.62,0.31,0,0,6.878,29.102,20.33,69.9,6.77,4,Normal,0.121,51.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-02,7,0,41,High,14.5,13,1,5,5.0,0.68,0.68,0,0,8.956,38.058,37.06,106.96,1.12,4,Normal,0.108,47.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-02,7,0,49,Moderate,20.4,7,1,5,5.0,0.82,0.82,0,0,4.531,42.589,13.33,120.29,2.91,4,Normal,0.195,39.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-02,7,0,46,Low,33.2,2,1,5,5.0,0.77,0.77,0,0,0.0,42.589,0.0,120.29,16.6,4,Normal,-0.061,42.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-02,7,0,48,Low,30.1,3,2,5,2.5,0.8,0.4,0,0,0.0,42.589,0.0,120.29,10.03,4,Normal,0.043,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-02,7,0,52,Low,34.2,1,2,5,2.5,0.87,0.43,0,0,0.0,42.589,0.0,120.29,34.2,4,Normal,0.083,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-02,8,1,69,Very High,13.7,18,2,10,5.0,1.15,0.57,1,0,0.0,0.0,0.0,0.0,0.76,4,Add Bus,0.327,19.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-02,8,1,71,Very High,13.0,16,3,10,3.3,1.18,0.39,1,0,0.573,0.573,2.64,2.64,0.81,4,Add Bus,0.029,17.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-02,8,1,55,Very High,9.9,17,2,10,5.0,0.92,0.46,0,0,0.573,1.146,3.47,6.11,0.58,4,Reroute,-0.225,33.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-02,8,1,80,Very High,11.0,25,3,10,3.3,1.2,0.44,1,0,2.131,3.277,11.62,17.73,0.44,4,Add Bus,0.455,8.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-02,8,1,55,Very High,11.1,22,2,10,5.0,0.92,0.46,0,0,2.131,5.408,11.52,29.25,0.5,4,Reroute,-0.312,33.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-02,8,1,52,High,13.4,16,3,10,3.3,0.87,0.29,0,0,1.903,7.311,8.52,37.77,0.84,4,Increase Frequency,-0.055,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-02,8,1,54,High,16.9,12,2,10,5.0,0.9,0.45,0,0,0.653,7.964,2.32,40.09,1.41,4,Normal,0.038,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-02,8,1,54,High,16.8,13,4,10,2.5,0.9,0.22,0,0,2.62,10.584,9.36,49.45,1.29,4,Normal,0.0,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-02,8,1,54,Very High,9.5,19,2,10,5.0,0.9,0.45,0,0,0.507,11.091,3.2,52.65,0.5,4,Reroute,0.0,34.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-02,8,1,58,High,19.8,11,2,10,5.0,0.97,0.48,0,0,1.239,12.33,3.75,56.4,1.8,4,Normal,0.074,30.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-02,8,1,56,High,12.9,18,2,10,5.0,0.93,0.47,0,0,0.342,12.672,1.59,57.99,0.72,4,Increase Frequency,-0.034,32.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-02,8,1,54,High,15.1,9,4,10,2.5,0.9,0.22,0,0,2.287,14.959,9.09,67.08,1.68,4,Normal,-0.036,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-02,8,1,48,Very High,11.6,17,4,10,2.5,0.8,0.2,0,0,7.265,22.224,37.58,104.66,0.68,4,Reroute,-0.111,40.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-02,8,1,55,Very High,10.9,21,2,10,5.0,0.92,0.46,0,0,6.878,29.102,37.86,142.52,0.52,4,Reroute,0.146,33.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-02,8,1,45,Very High,13.3,26,3,10,3.3,0.75,0.25,0,0,8.956,38.058,40.4,182.92,0.51,4,Reroute,-0.182,43.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-02,8,1,68,Very High,8.9,21,4,10,2.5,1.13,0.28,1,0,4.531,42.589,30.55,213.47,0.42,4,Add Bus,0.511,20.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-02,8,1,71,High,16.6,13,3,10,3.3,1.18,0.39,1,0,0.0,42.589,0.0,213.47,1.28,4,Add Bus,0.044,17.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-02,8,1,67,High,17.6,13,3,10,3.3,1.12,0.37,1,0,0.0,42.589,0.0,213.47,1.35,4,Add Bus,-0.056,21.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-02,8,1,68,High,16.1,12,2,10,5.0,1.13,0.57,1,0,0.0,42.589,0.0,213.47,1.34,4,Add Bus,0.015,20.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-02,9,1,70,High,12.9,16,2,10,5.0,1.17,0.58,1,0,0.0,0.0,0.0,0.0,0.81,4,Add Bus,0.029,18.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-02,9,1,69,High,19.3,14,4,10,2.5,1.15,0.29,1,0,0.573,0.573,1.78,1.78,1.38,4,Add Bus,-0.014,19.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-02,9,1,59,Very High,12.5,16,4,10,2.5,0.98,0.25,0,0,0.573,1.146,2.75,4.53,0.78,4,Reroute,-0.145,29.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-02,9,1,71,Very High,9.7,18,3,10,3.3,1.18,0.39,1,0,2.131,3.277,13.18,17.71,0.54,4,Add Bus,0.203,17.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-02,9,1,50,Very High,8.5,18,2,10,5.0,0.83,0.42,0,0,2.131,5.408,15.04,32.75,0.47,4,Reroute,-0.296,38.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-02,9,1,49,Very High,13.8,16,2,10,5.0,0.82,0.41,0,0,1.903,7.311,8.27,41.02,0.86,4,Reroute,-0.02,39.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-02,9,1,56,Very High,11.2,20,3,10,3.3,0.93,0.31,0,0,0.653,7.964,3.5,44.52,0.56,4,Reroute,0.143,32.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-02,9,1,50,Very High,9.4,15,4,10,2.5,0.83,0.21,0,0,2.62,10.584,16.72,61.24,0.63,4,Reroute,-0.107,38.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-02,9,1,56,High,15.0,15,4,10,2.5,0.93,0.23,0,0,0.507,11.091,2.03,63.27,1.0,4,Normal,0.12,32.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-02,9,1,51,Very High,14.1,23,3,10,3.3,0.85,0.28,0,0,1.239,12.33,5.27,68.54,0.61,4,Reroute,-0.089,37.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-02,9,1,53,Very High,9.1,20,3,10,3.3,0.88,0.29,0,0,0.342,12.672,2.25,70.79,0.45,4,Reroute,0.039,35.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-02,9,1,48,Very High,14.7,20,2,10,5.0,0.8,0.4,0,0,2.287,14.959,9.33,80.12,0.74,4,Reroute,-0.094,40.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-02,9,1,48,High,18.4,15,2,10,5.0,0.8,0.4,0,0,7.265,22.224,23.69,103.81,1.23,4,Normal,0.0,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-02,9,1,48,Very High,10.0,16,4,10,2.5,0.8,0.2,0,0,6.878,29.102,41.27,145.08,0.62,4,Reroute,0.0,40.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-02,9,1,50,Very High,9.5,15,3,10,3.3,0.83,0.28,0,0,8.956,38.058,56.56,201.64,0.63,4,Reroute,0.042,38.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-02,9,1,69,Very High,9.4,19,2,10,5.0,1.15,0.57,1,0,4.531,42.589,28.92,230.56,0.49,4,Add Bus,0.38,19.0,Bus Full,Use R3
